wind_mw,pv_mw,electrolyzer_mw,n_electrolyzer_units,battery_mw,battery_mwh,battery_duration_h,feasible,agsr,infeasibility_reason,total_wind_mwh,total_pv_mwh,total_renewable_mwh,total_grid_sales_mwh,total_electrolyzer_load_mwh,total_curtailment_mwh,battery_throughput_mwh,electrolyzer_cf,total_h2_kg,npc_cny,annualized_cost_cny,lcoe_cny_per_kwh,lcoh_cny_per_kg,score,algorithm,seed,n_evaluations,elapsed_s
142.5023434179007,57.497656582099296,90.0,18,25.0,25.0,1.0,True,0.19967586408146637,,501339.60276594624,94673.33620786805,596012.9389738142,119009.39859333064,473914.31309466914,0.0,29818.653255485173,0.5994665972154791,8570150.966496238,2509178603.358178,166613753.51303685,0.281003694452871,19.44116902542197,0.281003694452871,pso,48,600,1.6323420999997325
132.5722843840156,67.4277156159844,85.0,17,20.0,40.0,2.0,True,0.19945342764852703,,466647.59485600865,111023.77331023278,577671.3681662414,115218.53443517105,459520.10970639595,0.0,28308.011258142265,0.6154506987388781,8309849.699639774,2458550853.551744,163251984.28071535,0.2840456021963678,19.645600122923067,0.2840456021963678,pso,49,600,1.6220738999982132
127.50021183171692,72.49978816828308,85.0,17,20.0,20.0,1.0,True,0.1963693060796139,,449179.198380395,119375.24463200434,568554.4430123994,111646.64144282625,454449.69986254483,0.0,23726.73671670805,0.6086597287347917,8218157.643453381,2406164974.0071845,159773472.2248898,0.2822372457954161,19.441519517718916,0.2822372457954161,pso,50,600,1.6128413000005821
127.51980131646708,72.48019868353292,85.0,17,20.0,20.0,1.0,True,0.1963843579484378,,449201.5891614645,119342.9893717705,568544.578533235,111653.26202031453,454433.2605444719,0.0,23726.295226741502,0.6086377110045965,8217860.358830868,2406196794.2391095,159775585.1427473,0.2822458736852574,19.442479935918275,0.2822458736852574,pso,51,600,1.6154716000000917
127.51725906759152,72.48274093240848,85.0,17,20.0,20.0,1.0,True,0.19638240454461722,,449198.6833709997,119347.17533684851,568545.8587078482,111652.40282693144,454435.39397668926,0.0,23726.352521631354,0.6086405683819368,8217898.939299267,2406192664.730352,159775310.93629852,0.2822447539736059,19.442355292570976,0.2822447539736059,pso,52,600,1.5913712000001397
157.55454357975293,42.44545642024707,100.0,20,15.0,30.0,2.0,True,0.1984445446213909,,553553.8950750474,69888.98687431941,623442.8819493668,123718.83880588965,497344.5097565781,0.0,22968.35888366355,0.566193658648199,8993856.934049793,2660961515.1875677,176692398.62231165,0.2844998002720484,19.645898296799995,0.2844998002720484,pso,53,600,1.5982843000001594
132.75355393617397,67.24644606382603,90.0,18,15.0,15.0,1.0,True,0.19442081853212342,,466853.8385887086,110725.30213286863,577579.1407215772,112293.40930616955,463590.8635152518,0.0,16229.86339311657,0.5864081961081408,8383464.219660327,2461809527.5763474,163468365.812898,0.2838562772551851,19.49890421546062,0.2838562772551851,pso,54,600,1.6063278000001446
142.5338723974735,57.46612760252651,90.0,18,25.0,25.0,1.0,True,0.19970286568163093,,501375.2935708226,94621.42185412177,595996.7154249444,119022.25200720089,473885.53192111634,0.0,29815.798161185532,0.5994301911570487,8569630.49476638,2509229817.540437,166617154.22238764,0.28101697892792665,19.44274660665283,0.28101697892792665,pso,55,600,1.6050694000005024
117.6004467622328,82.3995532377672,80.0,16,15.0,30.0,2.0,True,0.1996377441790273,,414521.7318093021,135675.80090709208,550197.5327163942,109840.1942843675,438227.01853307185,0.0,20562.834816942297,0.6236154066101318,7924790.627025728,2344549671.0491943,155682110.65902355,0.28405660294603524,19.644949372934157,0.28405660294603524,pso,56,600,1.6101256999991165
132.5022911146021,67.49770888539791,85.0,17,20.0,40.0,2.0,True,0.19934601353813206,,466567.592549069,111139.02142157123,577706.6139706402,115163.51048965967,459607.6543000364,0.0,28334.315729246824,0.615567950150054,8311432.834740506,2458437159.797451,163244434.8208529,0.2840163961262439,19.64094976963736,0.2840163961262439,pso,57,600,1.6126145999987784
