iteration,best_score,n_evaluations,wind_mw,pv_mw,electrolyzer_mw,n_electrolyzer_units,battery_mw,battery_mwh,battery_duration_h,feasible,agsr,electrolyzer_cf,lcoe_cny_per_kwh,lcoh_cny_per_kg,a,algorithm,seed
14,0.28227027656114084,280,127.57158551443437,72.42841448556563,85.0,17,20.0,20.0,1.0,True,0.19640418904620807,0.6085904255543061,0.28227027656114084,19.44467027469491,,pso,51
15,0.28227027656114084,300,127.57158551443437,72.42841448556563,85.0,17,20.0,20.0,1.0,True,0.19640418904620807,0.6085904255543061,0.28227027656114084,19.44467027469491,,pso,51
16,0.28227027656114084,320,127.57158551443437,72.42841448556563,85.0,17,20.0,20.0,1.0,True,0.19640418904620807,0.6085904255543061,0.28227027656114084,19.44467027469491,,pso,51
17,0.28227027656114084,340,127.57158551443437,72.42841448556563,85.0,17,20.0,20.0,1.0,True,0.19640418904620807,0.6085904255543061,0.28227027656114084,19.44467027469491,,pso,51
18,0.28226397339725584,360,127.55727532132136,72.44272467867864,85.0,17,20.0,20.0,1.0,True,0.19639317706339995,0.6086065210136464,0.28226397339725584,19.443968201344084,,pso,51
19,0.28226397339725584,380,127.55727532132136,72.44272467867864,85.0,17,20.0,20.0,1.0,True,0.19639317706339995,0.6086065210136464,0.28226397339725584,19.443968201344084,,pso,51
20,0.28226397339725584,400,127.55727532132136,72.44272467867864,85.0,17,20.0,20.0,1.0,True,0.19639317706339995,0.6086065210136464,0.28226397339725584,19.443968201344084,,pso,51
21,0.28226397339725584,420,127.55727532132136,72.44272467867864,85.0,17,20.0,20.0,1.0,True,0.19639317706339995,0.6086065210136464,0.28226397339725584,19.443968201344084,,pso,51
22,0.28226397339725584,440,127.55727532132136,72.44272467867864,85.0,17,20.0,20.0,1.0,True,0.19639317706339995,0.6086065210136464,0.28226397339725584,19.443968201344084,,pso,51
23,0.282250807094679,460,127.52738244371287,72.47261755628713,85.0,17,20.0,20.0,1.0,True,0.19637020569218017,0.6086401196426646,0.282250807094679,19.442502496319527,,pso,51
24,0.282250807094679,480,127.52738244371287,72.47261755628713,85.0,17,20.0,20.0,1.0,True,0.19637020569218017,0.6086401196426646,0.282250807094679,19.442502496319527,,pso,51
25,0.282250807094679,500,127.52738244371287,72.47261755628713,85.0,17,20.0,20.0,1.0,True,0.19637020569218017,0.6086401196426646,0.282250807094679,19.442502496319527,,pso,51
26,0.282250807094679,520,127.52738244371287,72.47261755628713,85.0,17,20.0,20.0,1.0,True,0.19637020569218017,0.6086401196426646,0.282250807094679,19.442502496319527,,pso,51
27,0.282250807094679,540,127.52738244371287,72.47261755628713,85.0,17,20.0,20.0,1.0,True,0.19637020569218017,0.6086401196426646,0.282250807094679,19.442502496319527,,pso,51
28,0.282250807094679,560,127.52738244371287,72.47261755628713,85.0,17,20.0,20.0,1.0,True,0.19637020569218017,0.6086401196426646,0.282250807094679,19.442502496319527,,pso,51
29,0.282250807094679,580,127.52738244371287,72.47261755628713,85.0,17,20.0,20.0,1.0,True,0.19637020569218017,0.6086401196426646,0.282250807094679,19.442502496319527,,pso,51
30,0.2822458736852574,600,127.51980131646708,72.48019868353292,85.0,17,20.0,20.0,1.0,True,0.1963843579484378,0.6086377110045965,0.2822458736852574,19.442479935918275,,pso,51
1,0.3229360654127701,20,110.05847851495862,89.94152148504138,100.0,20,20.0,20.0,1.0,True,0.10740545158260104,0.5358967363537522,0.3229360654127701,20.019488870028702,,pso,52
2,0.29718051413246505,40,109.74885077418855,90.25114922581145,80.0,16,35.0,35.0,1.0,True,0.17770415198965459,0.6167294089970116,0.29718051413246505,20.010046532008566,,pso,52
3,0.28777366616481614,60,120.46696153366257,79.53303846633743,80.0,16,30.0,30.0,1.0,True,0.19733173764922293,0.6221067133433336,0.28777366616481614,19.850887332312514,,pso,52
4,0.28492437714829266,80,138.4619467661954,61.53805323380459,90.0,18,25.0,25.0,1.0,True,0.19012445702437308,0.5967331952131733,0.28492437714829266,19.47913802249019,,pso,52
5,0.2845211202256605,100,128.00756751037602,71.99243248962398,85.0,17,25.0,25.0,1.0,True,0.1929124084353502,0.6104586647047298,0.2845211202256605,19.517885716213804,,pso,52
6,0.2845211202256605,120,128.00756751037602,71.99243248962398,85.0,17,25.0,25.0,1.0,True,0.1929124084353502,0.6104586647047298,0.2845211202256605,19.517885716213804,,pso,52
7,0.2845211202256605,140,128.00756751037602,71.99243248962398,85.0,17,25.0,25.0,1.0,True,0.1929124084353502,0.6104586647047298,0.2845211202256605,19.517885716213804,,pso,52
8,0.2845211202256605,160,128.00756751037602,71.99243248962398,85.0,17,25.0,25.0,1.0,True,0.1929124084353502,0.6104586647047298,0.2845211202256605,19.517885716213804,,pso,52
9,0.2845211202256605,180,128.00756751037602,71.99243248962398,85.0,17,25.0,25.0,1.0,True,0.1929124084353502,0.6104586647047298,0.2845211202256605,19.517885716213804,,pso,52
10,0.2845211202256605,200,128.00756751037602,71.99243248962398,85.0,17,25.0,25.0,1.0,True,0.1929124084353502,0.6104586647047298,0.2845211202256605,19.517885716213804,,pso,52
11,0.284376496468857,220,127.68859402978468,72.31140597021532,85.0,17,25.0,25.0,1.0,True,0.19265715246303877,0.6108338802365734,0.284376496468857,19.501725019596748,,pso,52
12,0.284376496468857,240,127.68859402978468,72.31140597021532,85.0,17,25.0,25.0,1.0,True,0.19265715246303877,0.6108338802365734,0.284376496468857,19.501725019596748,,pso,52
13,0.284376496468857,260,127.68859402978468,72.31140597021532,85.0,17,25.0,25.0,1.0,True,0.19265715246303877,0.6108338802365734,0.284376496468857,19.501725019596748,,pso,52
14,0.284376496468857,280,127.68859402978468,72.31140597021532,85.0,17,25.0,25.0,1.0,True,0.19265715246303877,0.6108338802365734,0.284376496468857,19.501725019596748,,pso,52
15,0.284376496468857,300,127.68859402978468,72.31140597021532,85.0,17,25.0,25.0,1.0,True,0.19265715246303877,0.6108338802365734,0.284376496468857,19.501725019596748,,pso,52
16,0.284376496468857,320,127.68859402978468,72.31140597021532,85.0,17,25.0,25.0,1.0,True,0.19265715246303877,0.6108338802365734,0.284376496468857,19.501725019596748,,pso,52
17,0.284376496468857,340,127.68859402978468,72.31140597021532,85.0,17,25.0,25.0,1.0,True,0.19265715246303877,0.6108338802365734,0.284376496468857,19.501725019596748,,pso,52
18,0.284376496468857,360,127.68859402978468,72.31140597021532,85.0,17,25.0,25.0,1.0,True,0.19265715246303877,0.6108338802365734,0.284376496468857,19.501725019596748,,pso,52
19,0.28234961265407943,380,127.75166501103978,72.24833498896022,85.0,17,20.0,20.0,1.0,True,0.19658772641483355,0.6083536586256549,0.28234961265407943,19.454602657751874,,pso,52
20,0.28234961265407943,400,127.75166501103978,72.24833498896022,85.0,17,20.0,20.0,1.0,True,0.19658772641483355,0.6083536586256549,0.28234961265407943,19.454602657751874,,pso,52
21,0.28234961265407943,420,127.75166501103978,72.24833498896022,85.0,17,20.0,20.0,1.0,True,0.19658772641483355,0.6083536586256549,0.28234961265407943,19.454602657751874,,pso,52
22,0.2822742449736328,440,127.58059489093412,72.41940510906588,85.0,17,20.0,20.0,1.0,True,0.19641112208670408,0.6085802922142465,0.2822742449736328,19.445112303373733,,pso,52
23,0.2822742449736328,460,127.58059489093412,72.41940510906588,85.0,17,20.0,20.0,1.0,True,0.19641112208670408,0.6085802922142465,0.2822742449736328,19.445112303373733,,pso,52
24,0.2822742449736328,480,127.58059489093412,72.41940510906588,85.0,17,20.0,20.0,1.0,True,0.19641112208670408,0.6085802922142465,0.2822742449736328,19.445112303373733,,pso,52
25,0.28225321467158887,500,127.53284874360924,72.46715125639076,85.0,17,20.0,20.0,1.0,True,0.19637440550781615,0.6086339762359232,0.28225321467158887,19.442770490199404,,pso,52
26,0.28225321467158887,520,127.53284874360924,72.46715125639076,85.0,17,20.0,20.0,1.0,True,0.19637440550781615,0.6086339762359232,0.28225321467158887,19.442770490199404,,pso,52
27,0.28225321467158887,540,127.53284874360924,72.46715125639076,85.0,17,20.0,20.0,1.0,True,0.19637440550781615,0.6086339762359232,0.28225321467158887,19.442770490199404,,pso,52
28,0.28224545143623037,560,127.51884262267535,72.48115737732465,85.0,17,20.0,20.0,1.0,True,0.19638362130980255,0.6086387885347876,0.28224545143623037,19.44243293219892,,pso,52
29,0.2822447539736059,580,127.51725906759152,72.48274093240848,85.0,17,20.0,20.0,1.0,True,0.19638240454461722,0.6086405683819368,0.2822447539736059,19.442355292570976,,pso,52
30,0.2822447539736059,600,127.51725906759152,72.48274093240848,85.0,17,20.0,20.0,1.0,True,0.19638240454461722,0.6086405683819368,0.2822447539736059,19.442355292570976,,pso,52
1,0.33815225842108965,20,97.58741863112155,102.41258136887845,100.0,20,35.0,35.0,1.0,True,0.07706086844943563,0.5347227318553525,0.33815225842108965,20.2748519901068,,pso,53
2,0.29225050700782934,40,139.3617357469112,60.638264253088806,95.0,19,15.0,30.0,2.0,True,0.1775849624227804,0.5746662590461282,0.29225050700782934,19.667264540969214,,pso,53
3,0.29225050700782934,60,139.3617357469112,60.638264253088806,95.0,19,15.0,30.0,2.0,True,0.1775849624227804,0.5746662590461282,0.29225050700782934,19.667264540969214,,pso,53
4,0.29225050700782934,80,139.3617357469112,60.638264253088806,95.0,19,15.0,30.0,2.0,True,0.1775849624227804,0.5746662590461282,0.29225050700782934,19.667264540969214,,pso,53
5,0.29225050700782934,100,139.3617357469112,60.638264253088806,95.0,19,15.0,30.0,2.0,True,0.1775849624227804,0.5746662590461282,0.29225050700782934,19.667264540969214,,pso,53
6,0.29182803785078665,120,133.30145713131986,66.69854286868014,95.0,19,10.0,20.0,2.0,True,0.18133515443287757,0.5649191653759099,0.29182803785078665,19.721150279754738,,pso,53
7,0.2876172678621524,140,147.31132395067488,52.688676049325124,90.0,18,20.0,40.0,2.0,True,0.19792427760308914,0.5953955285049337,0.2876172678621524,19.856431307847558,,pso,53
8,0.284728754618847,160,153.25091346559745,46.74908653440255,95.0,19,20.0,40.0,2.0,True,0.19680153174417597,0.5868309352056356,0.284728754618847,19.62972194932015,,pso,53
9,0.284728754618847,180,153.25091346559745,46.74908653440255,95.0,19,20.0,40.0,2.0,True,0.19680153174417597,0.5868309352056356,0.284728754618847,19.62972194932015,,pso,53
10,0.284696972510813,200,162.69361969884667,37.306380301153325,100.0,20,20.0,40.0,2.0,True,0.19663114730889253,0.5742919432360272,0.284696972510813,19.624727071954187,,pso,53
11,0.284696972510813,220,162.69361969884667,37.306380301153325,100.0,20,20.0,40.0,2.0,True,0.19663114730889253,0.5742919432360272,0.284696972510813,19.624727071954187,,pso,53
12,0.284696972510813,240,162.69361969884667,37.306380301153325,100.0,20,20.0,40.0,2.0,True,0.19663114730889253,0.5742919432360272,0.284696972510813,19.624727071954187,,pso,53
13,0.284696972510813,260,162.69361969884667,37.306380301153325,100.0,20,20.0,40.0,2.0,True,0.19663114730889253,0.5742919432360272,0.284696972510813,19.624727071954187,,pso,53
14,0.284696972510813,280,162.69361969884667,37.306380301153325,100.0,20,20.0,40.0,2.0,True,0.19663114730889253,0.5742919432360272,0.284696972510813,19.624727071954187,,pso,53
15,0.284696972510813,300,162.69361969884667,37.306380301153325,100.0,20,20.0,40.0,2.0,True,0.19663114730889253,0.5742919432360272,0.284696972510813,19.624727071954187,,pso,53
16,0.2846695508407514,320,157.94858090056806,42.05141909943194,100.0,20,15.0,30.0,2.0,True,0.19884393602825062,0.5657049040311322,0.2846695508407514,19.667601469876875,,pso,53
17,0.2846695508407514,340,157.94858090056806,42.05141909943194,100.0,20,15.0,30.0,2.0,True,0.19884393602825062,0.5657049040311322,0.2846695508407514,19.667601469876875,,pso,53
18,0.2846695508407514,360,157.94858090056806,42.05141909943194,100.0,20,15.0,30.0,2.0,True,0.19884393602825062,0.5657049040311322,0.2846695508407514,19.667601469876875,,pso,53
19,0.2846695508407514,380,157.94858090056806,42.05141909943194,100.0,20,15.0,30.0,2.0,True,0.19884393602825062,0.5657049040311322,0.2846695508407514,19.667601469876875,,pso,53
20,0.2846695508407514,400,157.94858090056806,42.05141909943194,100.0,20,15.0,30.0,2.0,True,0.19884393602825062,0.5657049040311322,0.2846695508407514,19.667601469876875,,pso,53
21,0.2846695508407514,420,157.94858090056806,42.05141909943194,100.0,20,15.0,30.0,2.0,True,0.19884393602825062,0.5657049040311322,0.2846695508407514,19.667601469876875,,pso,53
22,0.2846695508407514,440,157.94858090056806,42.05141909943194,100.0,20,15.0,30.0,2.0,True,0.19884393602825062,0.5657049040311322,0.2846695508407514,19.667601469876875,,pso,53
23,0.2846695508407514,460,157.94858090056806,42.05141909943194,100.0,20,15.0,30.0,2.0,True,0.19884393602825062,0.5657049040311322,0.2846695508407514,19.667601469876875,,pso,53
24,0.2846695508407514,480,157.94858090056806,42.05141909943194,100.0,20,15.0,30.0,2.0,True,0.19884393602825062,0.5657049040311322,0.2846695508407514,19.667601469876875,,pso,53
25,0.2845820661709858,500,157.74762566571684,42.25237433428316,100.0,20,15.0,30.0,2.0,True,0.19863533702596978,0.5659597305228171,0.2845820661709858,19.656335050385056,,pso,53
26,0.2845820661709858,520,157.74762566571684,42.25237433428316,100.0,20,15.0,30.0,2.0,True,0.19863533702596978,0.5659597305228171,0.2845820661709858,19.656335050385056,,pso,53
27,0.2845820661709858,540,157.74762566571684,42.25237433428316,100.0,20,15.0,30.0,2.0,True,0.19863533702596978,0.5659597305228171,0.2845820661709858,19.656335050385056,,pso,53
28,0.2845820661709858,560,157.74762566571684,42.25237433428316,100.0,20,15.0,30.0,2.0,True,0.19863533702596978,0.5659597305228171,0.2845820661709858,19.656335050385056,,pso,53
29,0.284514727109193,580,157.58980895216865,42.41019104783135,100.0,20,15.0,30.0,2.0,True,0.19850039013030676,0.5661362486718831,0.284514727109193,19.6483134880523,,pso,53
30,0.2844998002720484,600,157.55454357975293,42.44545642024707,100.0,20,15.0,30.0,2.0,True,0.1984445446213909,0.566193658648199,0.2844998002720484,19.645898296799995,,pso,53
1,0.32101009548200155,20,79.49927277669401,120.50072722330599,75.0,15,15.0,60.0,4.0,True,0.15359259224936686,0.606793283273064,0.32101009548200155,20.99775946336425,,pso,54
2,0.3182723669790782,40,84.72340257793557,115.27659742206443,85.0,17,5.0,20.0,4.0,True,0.15898555387959182,0.5456884660709765,0.3182723669790782,20.930928498506,,pso,54
3,0.28794743033832254,60,117.62168460625571,82.37831539374429,85.0,17,10.0,20.0,2.0,True,0.190485959954596,0.5949126384890926,0.28794743033832254,19.67991925497259,,pso,54
4,0.2875929578918438,80,137.2240776363547,62.77592236364529,90.0,18,10.0,20.0,2.0,True,0.19947413669101718,0.5784398905372056,0.2875929578918438,19.876461563706204,,pso,54
5,0.2875929578918438,100,137.2240776363547,62.77592236364529,90.0,18,10.0,20.0,2.0,True,0.19947413669101718,0.5784398905372056,0.2875929578918438,19.876461563706204,,pso,54
6,0.2875929578918438,120,137.2240776363547,62.77592236364529,90.0,18,10.0,20.0,2.0,True,0.19947413669101718,0.5784398905372056,0.2875929578918438,19.876461563706204,,pso,54
7,0.2875929578918438,140,137.2240776363547,62.77592236364529,90.0,18,10.0,20.0,2.0,True,0.19947413669101718,0.5784398905372056,0.2875929578918438,19.876461563706204,,pso,54
8,0.2875929578918438,160,137.2240776363547,62.77592236364529,90.0,18,10.0,20.0,2.0,True,0.19947413669101718,0.5784398905372056,0.2875929578918438,19.876461563706204,,pso,54
9,0.2875929578918438,180,137.2240776363547,62.77592236364529,90.0,18,10.0,20.0,2.0,True,0.19947413669101718,0.5784398905372056,0.2875929578918438,19.876461563706204,,pso,54
10,0.2847734305281588,200,128.94438618567466,71.05561381432534,85.0,17,15.0,30.0,2.0,True,0.1976463959206393,0.6072819851142051,0.2847734305281588,19.64507489909815,,pso,54
11,0.2847734305281588,220,128.94438618567466,71.05561381432534,85.0,17,15.0,30.0,2.0,True,0.1976463959206393,0.6072819851142051,0.2847734305281588,19.64507489909815,,pso,54
12,0.2847734305281588,240,128.94438618567466,71.05561381432534,85.0,17,15.0,30.0,2.0,True,0.1976463959206393,0.6072819851142051,0.2847734305281588,19.64507489909815,,pso,54
13,0.2847734305281588,260,128.94438618567466,71.05561381432534,85.0,17,15.0,30.0,2.0,True,0.1976463959206393,0.6072819851142051,0.2847734305281588,19.64507489909815,,pso,54
14,0.2841363626679844,280,127.5414229179652,72.4585770820348,85.0,17,15.0,30.0,2.0,True,0.1964466299968858,0.6089881118636226,0.2841363626679844,19.571634357259065,,pso,54
15,0.2841363626679844,300,127.5414229179652,72.4585770820348,85.0,17,15.0,30.0,2.0,True,0.1964466299968858,0.6089881118636226,0.2841363626679844,19.571634357259065,,pso,54
16,0.2841363626679844,320,127.5414229179652,72.4585770820348,85.0,17,15.0,30.0,2.0,True,0.1964466299968858,0.6089881118636226,0.2841363626679844,19.571634357259065,,pso,54
17,0.2841363626679844,340,127.5414229179652,72.4585770820348,85.0,17,15.0,30.0,2.0,True,0.1964466299968858,0.6089881118636226,0.2841363626679844,19.571634357259065,,pso,54
18,0.2841363626679844,360,127.5414229179652,72.4585770820348,85.0,17,15.0,30.0,2.0,True,0.1964466299968858,0.6089881118636226,0.2841363626679844,19.571634357259065,,pso,54
19,0.2841363626679844,380,127.5414229179652,72.4585770820348,85.0,17,15.0,30.0,2.0,True,0.1964466299968858,0.6089881118636226,0.2841363626679844,19.571634357259065,,pso,54
20,0.2841363626679844,400,127.5414229179652,72.4585770820348,85.0,17,15.0,30.0,2.0,True,0.1964466299968858,0.6089881118636226,0.2841363626679844,19.571634357259065,,pso,54
21,0.2841363626679844,420,127.5414229179652,72.4585770820348,85.0,17,15.0,30.0,2.0,True,0.1964466299968858,0.6089881118636226,0.2841363626679844,19.571634357259065,,pso,54
22,0.2841363626679844,440,127.5414229179652,72.4585770820348,85.0,17,15.0,30.0,2.0,True,0.1964466299968858,0.6089881118636226,0.2841363626679844,19.571634357259065,,pso,54
23,0.2839333484788259,460,132.92197730515437,67.07802269484563,90.0,18,15.0,15.0,1.0,True,0.19453392198991448,0.5862300873219812,0.2839333484788259,19.506995940730764,,pso,54
24,0.2839333484788259,480,132.92197730515437,67.07802269484563,90.0,18,15.0,15.0,1.0,True,0.19453392198991448,0.5862300873219812,0.2839333484788259,19.506995940730764,,pso,54
25,0.2839333484788259,500,132.92197730515437,67.07802269484563,90.0,18,15.0,15.0,1.0,True,0.19453392198991448,0.5862300873219812,0.2839333484788259,19.506995940730764,,pso,54
26,0.2839006909265093,520,132.84779796806728,67.15220203193272,90.0,18,15.0,15.0,1.0,True,0.19444590091218025,0.5863331301756548,0.2839006909265093,19.502613261856062,,pso,54
27,0.2839006909265093,540,132.84779796806728,67.15220203193272,90.0,18,15.0,15.0,1.0,True,0.19444590091218025,0.5863331301756548,0.2839006909265093,19.502613261856062,,pso,54
28,0.2838562772551851,560,132.75355393617397,67.24644606382603,90.0,18,15.0,15.0,1.0,True,0.19442081853212342,0.5864081961081408,0.2838562772551851,19.49890421546062,,pso,54
